"Date","Downloads","Mod Version"
"2016-08-07 22:26:23.360564","3","v2.2.13"
"2016-08-07 23:34:01.295955","13","v2.2.13"
"2016-08-08 00:47:15.941179","3","v2.2.13"
"2016-08-08 01:50:11.978290","6","v2.2.13"
"2016-08-08 02:57:12.551097","7","v2.2.13"
"2016-08-08 04:05:34.119865","4","v2.2.13"
"2016-08-08 05:09:36.860310","2","v2.2.13"
"2016-08-08 06:27:11.175228","10","v2.2.13"
"2016-08-08 07:34:05.686760","4","v2.2.13"
"2016-08-08 08:36:06.163964","4","v2.2.13"
"2016-08-08 09:42:38.130456","1","v2.2.13"
"2016-08-08 10:48:26.331170","3","v2.2.13"
"2016-08-08 11:53:59.930368","2","v2.2.13"
"2016-08-08 13:07:52.956257","4","v2.2.13"
"2016-08-08 14:11:21.168644","6","v2.2.13"
"2016-08-08 15:17:03.599542","9","v2.2.13"
"2016-08-08 16:22:12.510757","5","v2.2.13"
"2016-08-08 17:40:27.410559","6","v2.2.13"
"2016-08-08 18:50:39.066969","10","v2.2.13"
"2016-08-08 20:05:36.280592","11","v2.2.13"
"2016-08-08 21:06:59.926089","9","v2.2.13"
"2016-08-08 22:20:13.347022","7","v2.2.13"
"2016-08-08 23:25:18.803206","2","v2.2.13"
"2016-08-09 00:27:22.287949","4","v2.2.13"
"2016-08-09 02:03:19.473737","9","v2.2.13"
"2016-08-09 03:06:53.146402","4","v2.2.11"
"2016-08-09 04:23:32.404436","6","v2.2.13"
"2016-08-09 05:26:00.011777","5","v2.2.13"
"2016-08-09 07:16:00.030417","2","v2.2.13"
"2016-08-09 09:25:58.332493","5","v2.2.13"
"2016-08-09 11:16:29.488228","5","v2.2.13"
"2016-08-09 12:25:38.530484","2","v2.2.13"
"2016-08-09 13:30:28.623519","12","v2.2.13"
"2016-08-09 14:31:13.831548","7","v2.2.13"
"2016-08-09 15:38:35.935826","5","v2.2.13"
"2016-08-09 16:40:44.319321","9","v2.2.13"
"2016-08-09 17:53:43.370462","7","v2.2.13"
"2016-08-09 18:53:44.291347","12","v2.2.13"
"2016-08-09 19:53:55.321427","9","v2.2.13"
"2016-08-09 20:56:53.214022","8","v2.2.13"
"2016-08-09 22:02:30.520870","2","v2.2.13"
"2016-08-09 23:09:09.674733","10","v2.2.13"
"2016-08-10 00:20:09.090750","4","v2.2.13"
"2016-08-10 01:20:11.712318","9","v2.2.13"
"2016-08-10 02:32:35.735680","8","v2.2.13"
"2016-08-10 03:42:02.667503","6","v2.2.11"
"2016-08-10 05:24:20.303078","4","v2.2.13"
"2016-08-10 06:29:17.624721","4","v2.2.13"
"2016-08-10 07:49:34.271908","2","v2.2.13"
"2016-08-10 08:52:13.466181","4","v2.2.13"
"2016-08-10 09:54:52.449960","5","v2.2.13"
"2016-08-10 11:11:29.949015","4","v2.2.13"
"2016-08-10 12:27:44.637437","2","v2.2.13"
"2016-08-10 13:39:33.499981","6","v2.2.13"
"2016-08-10 14:40:36.087065","7","v2.2.13"
"2016-08-10 15:45:20.305484","3","v2.2.13"
"2016-08-10 16:45:57.941016","8","v2.2.13"
"2016-08-10 17:50:59.852987","7","v2.2.13"
"2016-08-10 18:58:23.255273","5","v2.2.13"
"2016-08-10 20:01:22.494896","8","v2.2.13"
"2016-08-10 21:07:45.539587","6","v2.2.13"
"2016-08-10 22:11:23.489272","8","v2.2.13"
"2016-08-10 23:22:33.584463","8","v2.2.13"
"2016-08-11 00:41:07.408292","4","v2.2.13"
"2016-08-11 01:59:52.362263","8","v2.2.13"
"2016-08-11 03:00:10.038232","6","v2.2.13"
"2016-08-11 04:02:29.134606","3","v2.2.13"
"2016-08-11 05:25:51.180959","4","v2.2.13"
"2016-08-11 07:18:28.170746","5","v2.2.13"
"2016-08-11 08:37:18.121642","2","v2.2.13"
"2016-08-11 09:41:06.944516","7","v2.2.13"
"2016-08-11 11:42:13.980872","5","v2.2.13"
"2016-08-11 12:48:53.715364","5","v2.2.13"
"2016-08-11 14:04:15.997303","5","v2.2.12"
"2016-08-11 15:16:16.048341","3","v2.2.9"
"2016-08-11 16:22:04.978446","10","v2.2.13"
"2016-08-11 17:33:25.462695","7","v2.2.13"
"2016-08-11 18:40:18.202493","5","v2.2.13"
"2016-08-11 20:04:52.411530","7","v2.2.13"
"2016-08-11 21:05:17.299330","6","v2.2.13"
"2016-08-11 22:09:10.851238","14","v2.2.13"
"2016-08-11 23:16:27.732510","4","v2.2.13"
"2016-08-12 00:31:22.535619","7","v2.2.13"
"2016-08-12 01:39:21.449885","9","v2.2.13"
"2016-08-12 02:40:07.364027","3","v2.2.13"
"2016-08-12 03:42:06.433683","7","v2.2.7.2"
"2016-08-12 04:44:13.526701","2","v2.2.13"
"2016-08-12 05:55:32.517679","5","v2.2.13"
"2016-08-12 07:10:32.168625","3","v2.2.13"
"2016-08-12 08:18:51.463448","4","v2.2.13"
"2016-08-12 10:18:13.119850","9","v2.2.13"
"2016-08-12 11:22:23.356246","4","v2.2.13"
"2016-08-12 12:22:52.196112","1","v2.2.13"
"2016-08-12 13:26:36.932436","3","v2.2.13"
"2016-08-12 15:01:09.772308","8","v2.2.13"
"2016-08-12 16:12:27.493629","4","v2.2.13"
"2016-08-12 17:48:48.024579","11","v2.2.13"
"2016-08-12 18:50:12.664494","3","v2.2.13"
"2016-08-12 20:28:26.182006","6","v2.2.13"
"2016-08-12 21:30:02.218464","6","v2.2.13"
"2016-08-12 22:34:02.695696","4","v2.2.7.1"
"2016-08-12 23:52:51.463811","4","v2.2.13"
"2016-08-13 00:58:33.647371","3","v2.2.13"
"2016-08-13 02:09:27.823787","4","v2.2.13"
"2016-08-13 03:38:48.430947","4","v2.2.13"
"2016-08-13 04:49:53.855507","5","v2.2.13"
"2016-08-13 06:39:52.407464","6","v2.2.13"
"2016-08-13 07:53:57.778162","5","v2.2.13"
"2016-08-13 09:05:43.686075","8","v2.2.13"
"2016-08-13 10:09:48.717952","3","v2.2.13"
"2016-08-13 11:18:06.045773","13","v2.2.13"
"2016-08-13 13:06:12.656420","9","v2.2.13"
"2016-08-13 14:35:11.439056","7","v2.2.13"
"2016-08-13 15:38:28.516520","13","v2.2.13"
"2016-08-13 16:43:25.202235","10","v2.2.13"
"2016-08-13 17:46:14.155716","6","v2.2.13"
"2016-08-13 19:03:25.914234","7","v2.2.13"
"2016-08-13 20:16:40.688469","10","v2.2.13"
"2016-08-13 21:29:15.166237","12","v2.2.13"
"2016-08-13 22:33:50.070332","6","v2.2.13"
"2016-08-14 00:15:01.488400","7","v2.2.13"
"2016-08-14 01:19:11.307721","5","v2.2.13"
"2016-08-14 02:20:10.022153","7","v2.2.13"
"2016-08-14 03:50:30.190025","8","v2.2.13"
"2016-08-14 04:51:18.810028","7","v2.2.13"
"2016-08-14 06:10:59.305401","10","v2.2.13"
"2016-08-14 07:14:53.069099","12","v2.2.13"
"2016-08-14 08:16:46.086996","2","v2.2.13"
"2016-08-14 09:29:02.436049","6","v2.2.11"
"2016-08-14 10:43:32.842392","7","v2.2.13"
"2016-08-14 12:00:17.667250","7","v2.2.13"
"2016-08-14 13:21:14.606277","8","v2.2.13"
"2016-08-14 14:29:48.574798","5","v2.2.13"
"2016-08-14 15:32:54.688942","7","v2.2.13"
"2016-08-14 16:33:51.422823","5","v2.2.13"
"2016-08-14 17:39:04.979796","6","v2.2.13"
"2016-08-14 18:43:20.323863","8","v2.2.13"
"2016-08-14 19:43:54.442794","5","v2.2.13"
"2016-08-14 20:46:31.777614","9","v2.2.13"
"2016-08-14 21:50:36.040534","1","v2.2.13"
"2016-08-14 21:50:36.132246","4","v2.2.13"
"2016-08-14 23:06:19.297025","8","v2.2.13"
"2016-08-15 00:17:34.905544","6","v2.2.13"
"2016-08-15 01:34:32.684598","5","v2.2.13"
"2016-08-15 02:44:47.253161","3","v2.2.13"
"2016-08-15 04:02:22.991862","4","v2.2.13"
"2016-08-15 05:05:19.822251","2","v2.2.13"
"2016-08-15 06:07:37.354927","3","v2.2.13"
"2016-08-15 07:07:56.390480","5","v2.2.13"
"2016-08-15 08:39:30.736604","4","v2.2.13"
"2016-08-15 09:56:13.524163","2","v2.2.13"
"2016-08-15 11:01:57.023069","2","v2.2.13"
"2016-08-15 12:23:50.129281","6","v2.2.6"
"2016-08-15 13:56:43.446697","4","v2.2.13"
"2016-08-15 14:59:05.448135","6","v2.2.13"
"2016-08-15 16:07:32.088354","6","v2.2.13"
"2016-08-15 17:42:17.660233","5","v2.2.13"
"2016-08-15 18:47:40.209681","4","v2.2.13"
"2016-08-15 20:00:24.020496","7","v2.2.13"
"2016-08-15 21:02:04.431470","7","v2.2.13"
"2016-08-15 22:03:01.250614","13","v2.2.13"
"2016-08-15 23:04:23.487415","4","v2.2.13"
"2016-08-16 00:18:32.768221","10","v2.2.13"
"2016-08-16 01:25:02.686400","6","v2.2.13"
"2016-08-16 02:31:26.840582","5","v2.2.13"
"2016-08-16 03:42:07.298809","3","v2.2.13"
"2016-08-16 04:43:00.108083","3","v2.2.13"
"2016-08-16 06:21:11.337495","6","v2.2.13"
"2016-08-16 09:16:01.735632","3","v2.2.13"
"2016-08-16 10:42:16.977134","5","v2.2.9"
"2016-08-16 11:50:01.940965","6","v2.2.13"
"2016-08-16 12:51:51.368232","5","v2.2.13"
"2016-08-16 13:58:38.645963","9","v2.2.13"
"2016-08-16 15:14:55.807069","5","v2.2.13"
"2016-08-16 16:21:46.034153","12","v2.2.13"
"2016-08-16 17:44:50.101367","3","v2.2.6"
"2016-08-16 18:47:23.396687","12","v2.2.13"
"2016-08-16 19:50:44.461416","3","v2.2.13"
"2016-08-16 21:14:37.416692","5","v2.2.13"
"2016-08-16 22:16:13.763931","11","v2.2.13"
"2016-08-16 23:33:37.571464","7","v2.2.13"
"2016-08-17 01:27:58.088044","6","v2.2.13"
"2016-08-17 03:04:50.176183","1","v2.2.13"
"2016-08-17 04:54:27.753295","8","v2.2.13"
"2016-08-17 05:58:35.188279","5","v2.2.13"
"2016-08-17 07:48:53.630802","2","v2.2.13"
"2016-08-17 09:04:29.435263","5","v2.2.13"
"2016-08-17 11:02:22.705637","11","v2.2.6"
"2016-08-17 12:40:56.781592","6","v2.2.13"
"2016-08-17 13:47:30.117300","5","v2.2.13"
"2016-08-17 15:02:15.986300","8","v2.2.12"
"2016-08-17 16:02:16.247219","9","v2.2.13"
"2016-08-17 18:06:46.595182","8","v2.2.13"
"2016-08-17 19:07:10.305633","5","v2.2.13"
"2016-08-17 20:16:42.685919","7","v2.2.13"
"2016-08-17 21:17:32.948004","7","v2.2.13"
"2016-08-17 22:20:03.407473","7","v2.2.13"
"2016-08-17 23:38:24.275547","3","v2.2.13"
"2016-08-18 01:34:28.472317","5","v2.2.13"
"2016-08-18 02:36:24.085160","6","v2.2.13"
"2016-08-18 03:41:10.914480","5","v2.2.13"
"2016-08-18 04:46:51.180255","3","v2.2.13"
"2016-08-18 06:26:50.647185","3","v2.2.13"
"2016-08-18 07:50:56.813139","4","v2.2.12"
"2016-08-18 08:52:34.278828","5","v2.2.13"
"2016-08-18 10:04:25.413241","3","v2.2.13"
"2016-08-18 11:04:34.148499","6","v2.2.13"
"2016-08-18 12:16:53.702589","12","v2.2.13"
"2016-08-18 13:30:40.400511","5","v2.2.13"
"2016-08-18 14:34:35.345848","4","v2.2.13"
"2016-08-18 15:50:46.275317","6","v2.2.7.2"
"2016-08-18 17:24:28.087765","7","v2.2.13"
"2016-08-18 18:29:02.843126","7","v2.2.13"
"2016-08-18 19:30:27.724712","4","v2.2.13"
"2016-08-18 20:32:08.969995","8","v2.2.13"
"2016-08-18 21:33:31.004184","8","v2.2.13"
"2016-08-18 22:54:45.704184","12","v2.2.13"
"2016-08-19 00:49:15.173411","6","v2.2.13"
"2016-08-19 02:16:55.735893","5","v2.2.13"
"2016-08-19 03:37:07.149724","3","v2.2.13"
"2016-08-19 04:39:47.138939","6","v2.2.13"
"2016-08-19 06:03:13.495182","4","v2.2.13"
"2016-08-19 07:04:13.555460","5","v2.2.13"
"2016-08-19 08:18:01.714471","4","v2.2.13"
"2016-08-19 09:18:28.975263","4","v2.2.13"
"2016-08-19 10:24:33.813572","8","v2.2.13"
"2016-08-19 11:50:43.582415","6","v2.2.13"
"2016-08-19 12:52:05.425305","4","v2.2.13"
"2016-08-19 13:57:37.583863","6","v2.2.13"
"2016-08-19 14:59:19.691754","7","v2.2.13"
"2016-08-19 16:05:01.358138","6","v2.2.13"
"2016-08-19 17:06:54.251156","5","v2.2.7.2"
"2016-08-19 18:14:50.185845","7","v2.2.13"
"2016-08-19 19:22:16.022913","4","v2.2.13"
"2016-08-19 20:39:22.347183","7","v2.2.13"
"2016-08-19 21:58:23.313172","5","v2.2.13"
"2016-08-19 22:59:18.452055","4","v2.2.13"
"2016-08-20 00:02:55.969122","4","v2.2.13"
"2016-08-20 01:26:08.807749","2","v2.2.13"
"2016-08-20 02:27:35.245420","7","v2.2.13"
"2016-08-20 03:53:33.613850","9","v2.2.13"
"2016-08-20 05:14:54.256461","10","v2.2.13"
"2016-08-20 07:01:58.005883","4","v2.2.13"
"2016-08-20 08:16:25.168732","4","v2.2.13"
"2016-08-20 09:30:48.743496","7","v2.2.13"
"2016-08-20 10:32:34.101628","5","v2.2.13"
"2016-08-20 11:45:05.529996","5","v2.2.13"
"2016-08-20 13:33:13.728848","5","v2.2.13"
"2016-08-20 14:48:34.784263","7","v2.2.13"
"2016-08-20 16:13:51.729794","6","v2.2.13"
"2016-08-20 17:13:53.551148","5","v2.2.13"
"2016-08-20 18:31:36.038587","8","v2.2.13"
"2016-08-20 20:28:52.424072","5","v2.2.13"
"2016-08-20 21:32:06.853766","5","v2.2.13"
"2016-08-20 22:51:03.868989","8","v2.2.13"
"2016-08-21 00:00:36.308543","3","v2.2.13"
"2016-08-21 01:09:20.834293","13","v2.2.13"
"2016-08-21 02:10:05.255493","7","v2.2.13"
"2016-08-21 03:16:47.233914","5","v2.2.13"
"2016-08-21 04:18:52.765028","4","v2.2.13"
"2016-08-21 05:35:15.952467","2","v2.2.7.2"
"2016-08-21 07:09:22.179279","6","v2.2.13"
"2016-08-21 08:24:23.743347","3","v2.2.13"
"2016-08-21 09:43:30.120017","7","v2.2.12"
"2016-08-21 10:52:43.444657","3","v2.2.13"
"2016-08-21 12:28:07.568993","3","v2.2.13"
"2016-08-21 13:32:47.765115","4","v2.2.13"
"2016-08-21 14:48:22.267968","8","v2.2.13"
"2016-08-21 16:19:00.756628","3","v2.2.13"
"2016-08-21 17:21:18.159664","4","v2.2.13"
"2016-08-21 18:25:19.191982","9","v2.2.13"
"2016-08-21 19:34:12.431904","7","v2.2.13"
"2016-08-21 20:34:29.303394","9","v2.2.13"
"2016-08-21 21:35:20.929047","5","v2.2.13"
"2016-08-21 22:39:17.496677","8","v2.2.13"
"2016-08-21 23:48:23.519116","6","v2.2.13"
"2016-08-22 01:03:03.834819","2","v2.2.13"
"2016-08-22 02:20:01.479599","4","v2.2.13"
"2016-08-22 04:02:49.755400","4","v2.2.13"
"2016-08-22 05:21:02.748148","4","v2.2.13"
"2016-08-22 06:27:36.755148","4","v2.2.13"
"2016-08-22 07:28:55.744886","4","v2.2.13"
"2016-08-22 08:47:59.710190","14","v2.2.13"
"2016-08-22 10:16:08.123733","5","v2.2.13"
"2016-08-22 11:25:38.559193","5","v2.2.13"
"2016-08-22 12:26:35.125040","2","v2.2.13"
"2016-08-22 13:27:36.583007","2","v2.2.13"
"2016-08-22 14:57:10.755216","7","v2.2.6"
"2016-08-22 16:07:35.982047","3","v2.2.13"
"2016-08-22 17:14:29.651633","11","v2.2.13"
"2016-08-22 18:31:48.547491","8","v2.2.13"
"2016-08-22 19:32:59.041286","9","v2.2.13"
"2016-08-22 20:43:54.160437","2","v2.2.13"
"2016-08-22 21:50:19.874291","2","v2.2.13"
"2016-08-22 22:56:47.977627","5","v2.2.6"
"2016-08-22 23:57:46.610365","5","v2.2.13"
"2016-08-23 01:09:37.096642","10","v2.2.13"
"2016-08-23 02:36:56.577783","3","v2.2.13"
"2016-08-23 04:56:50.264088","5","v2.2.13"
"2016-08-23 06:19:47.136389","3","v2.2.13"
"2016-08-23 07:48:54.357110","2","v2.2.13"
"2016-08-23 09:02:00.945821","1","v2.2.13"
"2016-08-23 10:06:33.965332","6","v2.2.13"
"2016-08-23 11:06:43.014871","5","v2.2.13"
"2016-08-23 12:19:24.776987","4","v2.2.13"
"2016-08-23 13:21:09.505112","12","v2.2.13"
"2016-08-23 14:31:52.960172","7","v2.2.13"
"2016-08-23 15:51:58.425807","4","v2.2.13"
"2016-08-23 17:00:07.986119","9","v2.2.13"
"2016-08-23 18:01:45.332795","10","v2.2.13"
"2016-08-23 19:25:45.030488","2","v2.2.12"
"2016-08-23 20:45:09.701498","8","v2.2.13"
"2016-08-23 21:49:26.461225","6","v2.2.6"
"2016-08-23 23:00:05.068901","6","v2.2.13"
"2016-08-24 00:08:19.772692","4","v2.2.13"
"2016-08-24 01:11:38.743359","6","v2.2.7.2"
"2016-08-24 02:40:54.544000","4","v2.2.13"
"2016-08-24 03:57:33.278337","5","v2.2.13"
"2016-08-24 05:08:03.535912","5","v2.2.13"
"2016-08-24 06:38:53.350140","2","v2.2.13"
"2016-08-24 08:22:19.447829","2","v2.2.13"
"2016-08-24 09:35:18.613962","7","v2.2.13"
"2016-08-24 10:53:05.654985","5","v2.2.6"
"2016-08-24 12:10:24.048867","6","v2.2.13"
"2016-08-24 13:12:44.155000","5","v2.2.13"
"2016-08-24 14:15:16.996957","4","v2.2.13"
"2016-08-24 15:16:30.966257","10","v2.2.13"
"2016-08-24 16:26:35.817452","9","v2.2.13"
"2016-08-24 17:41:21.494847","7","v2.2.13"
"2016-08-24 19:04:29.111658","6","v2.2.13"
"2016-08-24 20:18:15.765020","7","v2.2.13"
"2016-08-24 21:53:39.706417","10","v2.2.12"
"2016-08-24 23:04:54.284011","2","v2.2.13"
"2016-08-25 00:56:09.980571","11","v2.2.13"
"2016-08-25 02:05:34.282763","2","v2.2.13"
"2016-08-25 03:12:10.182191","4","v2.2.13"
"2016-08-25 04:23:17.279546","10","v2.2.13"
"2016-08-25 05:42:10.261232","6","v2.2.13"
"2016-08-25 07:00:31.690888","4","v2.2.13"
"2016-08-25 08:16:50.423629","7","v2.2.13"
"2016-08-25 09:22:20.210341","5","v2.2.13"
"2016-08-25 10:26:59.641671","3","v2.2.13"
"2016-08-25 12:16:46.755485","5","v2.2.13"
"2016-08-25 13:23:22.133429","4","v2.2.13"
"2016-08-25 14:36:11.836515","3","v2.2.13"
"2016-08-25 15:39:04.328551","9","v2.2.13"
"2016-08-25 16:47:15.609554","4","v2.2.13"
"2016-08-25 18:02:20.800751","6","v2.2.13"
"2016-08-25 19:14:09.000294","1","v2.2.13"
"2016-08-25 19:14:09.052164","5","v2.2.13"
"2016-08-25 20:14:27.897136","8","v2.2.13"
"2016-08-25 21:17:00.858681","8","v2.2.13"
"2016-08-25 22:19:32.522247","5","v2.2.13"
"2016-08-25 23:23:23.341021","7","v2.2.13"
"2016-08-26 01:01:17.921999","3","v2.2.12"
"2016-08-26 02:18:27.256012","4","v2.2.10"
"2016-08-26 03:19:26.131857","9","v2.2.13"
"2016-08-26 04:37:57.079235","2","v2.2.13"
"2016-08-26 05:48:07.336395","3","v2.2.13"
"2016-08-26 07:31:14.002199","2","v2.2.13"
"2016-08-26 09:15:20.124918","9","v2.2.13"
"2016-08-26 10:36:56.274597","6","v2.2.13"
"2016-08-26 12:18:25.655202","3","v2.2.13"
"2016-08-26 13:42:16.620407","9","v2.2.13"
"2016-08-26 14:45:30.581026","4","v2.2.13"
"2016-08-26 15:45:52.779617","4","v2.2.13"
"2016-08-26 17:15:40.691245","1","v2.2.13"
"2016-08-26 18:21:07.174092","8","v2.2.13"
"2016-08-26 19:26:20.949498","9","v2.2.11"
"2016-08-26 20:27:46.930411","4","v2.2.13"
"2016-08-26 21:28:42.216974","7","v2.2.13"
"2016-08-26 22:33:03.844265","8","v2.2.13"
"2016-08-26 23:45:19.664577","9","v2.2.13"
"2016-08-27 00:57:17.578899","8","v2.2.12"
"2016-08-27 02:25:26.931848","3","v2.2.13"
"2016-08-27 03:38:08.923937","5","v2.2.13"
"2016-08-27 04:39:51.939278","9","v2.2.13"
"2016-08-27 05:42:33.665706","5","v2.2.13"
"2016-08-27 06:42:40.162313","2","v2.2.13"
"2016-08-27 08:09:22.763609","5","v2.2.13"
"2016-08-27 09:11:57.641619","8","v2.2.13"
"2016-08-27 10:20:37.121711","5","v2.2.13"
"2016-08-27 12:47:58.568848","9","v2.2.13"
"2016-08-27 13:48:47.712104","15","v2.2.9"
"2016-08-27 14:49:28.338459","7","v2.2.13"
"2016-08-27 15:53:30.953594","8","v2.2.13"
"2016-08-27 17:00:00.999916","14","v2.2.13"
"2016-08-27 18:00:41.900104","10","v2.2.13"
"2016-08-27 19:06:44.266341","6","v2.2.13"
"2016-08-27 20:12:17.750163","4","v2.2.13"
"2016-08-27 21:20:23.186007","9","v2.2.13"
"2016-08-27 22:22:13.898761","9","v2.2.13"
"2016-08-27 23:34:57.995386","6","v2.2.7.2"
"2016-08-28 01:22:53.833169","5","v2.2.13"
"2016-08-28 02:26:59.013491","7","v2.2.13"
"2016-08-28 03:51:34.152095","3","v2.2.13"
"2016-08-28 05:00:28.132692","6","v2.2.13"
"2016-08-28 06:00:46.254219","7","v2.2.13"
"2016-08-28 07:01:55.379050","6","v2.2.13"
"2016-08-28 08:10:39.368807","6","v2.2.13"
"2016-08-28 09:25:53.246044","2","v2.2.13"
"2016-08-28 10:46:14.491326","11","v2.2.13"
"2016-08-28 11:47:54.525813","5","v2.2.13"
"2016-08-28 13:15:33.477590","7","v2.2.13"
"2016-08-28 14:23:23.228559","4","v2.2.13"
"2016-08-28 15:23:26.139709","9","v2.2.13"
"2016-08-28 16:52:03.801447","8","v2.2.13"
"2016-08-28 17:59:47.197501","10","v2.2.13"
"2016-08-28 19:03:01.884016","9","v2.2.13"
"2016-08-28 20:04:05.766311","10","v2.2.13"
"2016-08-28 22:01:00.536931","6","v2.2.13"
"2016-08-28 23:09:56.617912","10","v2.2.13"
"2016-08-29 00:28:57.889335","6","v2.2.13"
"2016-08-29 01:58:53.694443","7","v2.2.13"
"2016-08-29 03:41:19.117708","7","v2.2.13"
"2016-08-29 05:12:08.648922","6","v2.2.13"
"2016-08-29 06:34:23.404807","3","v2.2.13"
"2016-08-29 07:58:53.843511","9","v2.2.13"
"2016-08-29 09:48:36.932869","6","v2.2.13"
"2016-08-29 11:16:00.942957","9","v2.2.13"
"2016-08-29 12:41:52.578685","8","v2.2.13"
"2016-08-29 13:47:37.750961","8","v2.2.13"
"2016-08-29 14:49:03.323947","11","v2.2.13"
"2016-08-29 16:03:28.369267","4","v2.2.13"
"2016-08-29 17:23:20.065620","5","v2.2.13"
"2016-08-29 18:28:29.847791","7","v2.2.13"
"2016-08-29 19:28:42.332092","10","v2.2.13"
"2016-08-29 20:29:04.186057","10","v2.2.13"
"2016-08-29 21:47:04.414040","7","v2.2.13"
"2016-08-29 22:54:00.525826","3","v2.2.13"
"2016-08-30 00:11:45.903096","3","v2.2.13"
"2016-08-30 01:12:39.182777","9","v2.2.13"
"2016-08-30 02:49:08.473040","4","v2.2.13"
"2016-08-30 04:17:37.452002","5","v2.2.13"
"2016-08-30 05:22:56.805425","4","v2.2.13"
"2016-08-30 06:43:47.555155","2","v2.2.13"
"2016-08-30 08:36:18.632995","4","v2.2.13"
"2016-08-30 09:42:31.855594","3","v2.2.11"
"2016-08-30 10:53:03.639588","7","v2.2.13"
"2016-08-30 11:57:00.478589","7","v2.2.13"
"2016-08-30 12:58:01.581175","6","v2.2.13"
"2016-08-30 14:14:29.070542","3","v2.2.13"
"2016-08-30 15:26:29.070827","7","v2.2.13"
"2016-08-30 16:29:05.154190","10","v2.2.13"
"2016-08-30 17:31:49.670493","3","v2.2.13"
"2016-08-30 18:33:42.213759","8","v2.2.13"
"2016-08-30 19:44:57.380024","10","v2.2.13"
"2016-08-30 20:45:56.849532","6","v2.2.13"
"2016-08-30 21:59:00.856389","8","v2.2.13"
"2016-08-30 23:06:44.230693","6","v2.2.13"
"2016-08-31 00:10:50.092479","6","v2.2.13"
"2016-08-31 01:33:11.053145","6","v2.2.13"
"2016-08-31 03:35:04.435749","2","v2.2.13"
"2016-08-31 04:49:28.640972","5","v2.2.13"
"2016-08-31 05:50:18.042544","3","v2.2.13"
"2016-08-31 07:47:04.250589","5","v2.2.13"
"2016-08-31 09:11:49.992722","6","v2.2.13"
"2016-08-31 10:37:08.269622","2","v2.2.13"
"2016-08-31 12:04:45.471770","6","v2.2.13"
"2016-08-31 13:05:31.214997","8","v2.2.13"
"2016-08-31 14:13:19.772274","5","v2.2.13"
"2016-08-31 15:47:09.321024","7","v2.2.13"
"2016-08-31 16:49:50.126431","8","v2.2.13"
"2016-08-31 17:49:58.429557","4","v2.2.13"
"2016-08-31 18:53:11.570964","7","v2.2.13"
"2016-08-31 20:03:15.486402","7","v2.2.13"
"2016-08-31 21:04:04.388952","9","v2.2.13"
"2016-08-31 22:08:20.824764","6","v2.2.13"
"2016-08-31 23:16:24.060290","5","v2.2.13"
"2016-09-01 01:01:05.354358","5","v2.2.13"
"2016-09-01 02:03:32.245582","1","v2.2.13"
"2016-09-01 03:09:37.241093","9","v2.2.13"
"2016-09-01 04:13:29.729891","9","v2.2.9"
"2016-09-01 05:15:21.347092","2","v2.2.13"
"2016-09-01 06:32:18.981779","1","v2.2.13"
"2016-09-01 08:09:57.485524","7","v2.2.13"
"2016-09-01 09:15:16.754125","3","v2.2.13"
"2016-09-01 10:38:55.225400","3","v2.2.13"
"2016-09-01 11:59:14.629254","7","v2.2.13"
"2016-09-01 13:19:09.564431","2","v2.2.13"
"2016-09-01 14:52:29.124895","7","v2.2.13"
"2016-09-01 16:02:55.166167","2","v2.2.13"
"2016-09-01 17:35:59.905447","5","v2.2.13"
"2016-09-01 18:43:49.762687","6","v2.2.13"
"2016-09-01 19:50:00.531056","4","v2.2.7.1"
"2016-09-01 21:03:34.176431","9","v2.2.13"
"2016-09-01 22:17:25.264107","6","v2.2.13"
"2016-09-01 23:34:48.525047","7","v2.2.13"
"2016-09-02 00:56:12.468739","3","v2.2.13"
"2016-09-02 02:09:57.394565","6","v2.2.13"
"2016-09-02 03:39:51.289223","6","v2.2.13"
"2016-09-02 04:44:39.179741","5","v2.2.13"
"2016-09-02 05:53:10.047737","3","v2.2.13"
"2016-09-02 07:49:33.494849","10","v2.2.12"
"2016-09-02 09:04:39.900523","3","v2.2.13"
"2016-09-02 11:00:08.566712","4","v2.2.13"
"2016-09-02 12:08:15.495229","6","v2.2.13"
"2016-09-02 13:24:00.782091","3","v2.2.13"
"2016-09-02 14:37:31.609083","4","v2.2.7.2"
"2016-09-02 15:39:40.216793","6","v2.2.13"
"2016-09-02 16:42:51.570480","7","v2.2.13"
"2016-09-02 17:43:13.202937","5","v2.2.13"
"2016-09-02 18:43:26.446617","9","v2.2.13"
"2016-09-02 19:46:05.909939","8","v2.2.13"
"2016-09-02 20:49:39.463097","2","v2.2.13"
"2016-09-02 21:57:24.057854","3","v2.2.13"
"2016-09-02 23:26:34.933644","7","v2.2.13"
"2016-09-03 00:41:44.799531","7","v2.2.13"
"2016-09-03 03:27:17.502430","4","v2.2.13"
"2016-09-03 04:38:45.018111","11","v2.2.13"
"2016-09-03 05:38:50.910667","3","v2.2.13"
"2016-09-03 06:39:02.340115","7","v2.2.13"
"2016-09-03 07:39:42.264380","1","v2.2.13"
"2016-09-03 09:04:00.051140","8","v2.2.13"
"2016-09-03 10:06:39.997463","8","v2.2.13"
"2016-09-03 11:55:12.432699","3","v2.2.13"
"2016-09-03 13:10:26.298458","9","v2.2.13"
